,model,scenario,electricity_price,region
893,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,16.85583076923077,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
894,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,16.736100000000004,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
895,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,18.56518461538461,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
896,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,17.496615384615385,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
897,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,17.563153846153845,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
898,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,17.54832307692308,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
899,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,22.24646923076923,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
900,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,24.49593076923077,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
901,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,22.958346153846158,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
902,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,27.11261538461539,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
903,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,19.82140769230769,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
904,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,19.41509230769231,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
905,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,19.22926923076923,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
906,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,21.255838461538467,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
907,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,21.232899999999997,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
908,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,18.85559230769231,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
909,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,17.551276923076923,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
910,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,17.5828,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
911,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,18.8339,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
912,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,20.126400000000004,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
913,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,20.01736923076923,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
914,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,25.693938461538462,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
915,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,19.753246153846153,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
916,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,22.45936153846154,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
917,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,19.53273846153846,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
918,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,20.281184615384614,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
919,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,18.750346153846156,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
920,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,19.21493846153846,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
921,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,17.847253846153844,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
922,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,19.768284615384612,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
923,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,20.39286923076923,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
924,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,18.379846153846156,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
925,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,19.62050769230769,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
926,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,20.39803076923077,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
927,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,17.3627,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
928,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,17.7373,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
929,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,18.824653846153847,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
930,WITCH 5.0,EN_INDCi2030_500f,13.31904525996562,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
931,WITCH 5.0,EN_NPi2020_400f,13.511949345148095,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
932,WITCH 5.0,EN_NPi2020_450,15.080243904344416,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
933,WITCH 5.0,EN_NPi2020_450f,13.428064118922256,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
934,WITCH 5.0,EN_NPi2020_500,14.278838393079548,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
935,WITCH 5.0,EN_NPi2020_500f,13.369079259898543,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
936,IMAGE 3.2,SSP1_SPA1_19I_D,33.44906240325895,North America; primarily the United States of America and Canada
937,IMAGE 3.2,SSP1_SPA1_19I_D_LB,35.83963363099294,North America; primarily the United States of America and Canada
938,IMAGE 3.2,SSP1_SPA1_19I_LI,32.924007973768184,North America; primarily the United States of America and Canada
939,IMAGE 3.2,SSP1_SPA1_19I_LIRE,33.382882151847774,North America; primarily the United States of America and Canada
940,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,35.77827380211249,North America; primarily the United States of America and Canada
941,IMAGE 3.2,SSP1_SPA1_19I_RE,32.44134193614524,North America; primarily the United States of America and Canada
942,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,36.78376367430866,North America; primarily the United States of America and Canada
943,IMAGE 3.2,SSP2_SPA1_19I_D_LB,34.06841742482621,North America; primarily the United States of America and Canada
944,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,35.73704879735496,North America; primarily the United States of America and Canada
945,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,35.40460707649062,North America; primarily the United States of America and Canada
946,IMAGE 3.2,SSP2_SPA2_19I_D,33.2511676205067,North America; primarily the United States of America and Canada
947,IMAGE 3.2,SSP2_SPA2_19I_LI,33.9235094963671,North America; primarily the United States of America and Canada
948,IMAGE 3.2,SSP2_SPA2_19I_LIRE,34.52640879630866,North America; primarily the United States of America and Canada
949,IMAGE 3.2,SSP2_SPA2_19I_RE,35.581801527793004,North America; primarily the United States of America and Canada
950,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,20.240384703131188,North America; primarily the United States of America and Canada
951,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,21.05526047425011,North America; primarily the United States of America and Canada
952,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,21.22601505092484,North America; primarily the United States of America and Canada
953,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,20.305196683780544,North America; primarily the United States of America and Canada
954,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,20.053248141573086,North America; primarily the United States of America and Canada
955,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,21.177367456194983,North America; primarily the United States of America and Canada
956,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,21.310006976318956,North America; primarily the United States of America and Canada
957,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,20.146367623151264,North America; primarily the United States of America and Canada
958,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,19.058072586074136,North America; primarily the United States of America and Canada
959,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,22.105444985468356,North America; primarily the United States of America and Canada
960,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,18.667133612249504,North America; primarily the United States of America and Canada
961,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,23.02481712190098,North America; primarily the United States of America and Canada
962,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,17.896188196765987,North America; primarily the United States of America and Canada
963,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,20.921499028889457,North America; primarily the United States of America and Canada
964,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,19.53929079874144,North America; primarily the United States of America and Canada
965,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,25.827125591086595,North America; primarily the United States of America and Canada
966,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,18.61918054502116,North America; primarily the United States of America and Canada
967,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,19.352837387499527,North America; primarily the United States of America and Canada
968,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,19.42949992143149,North America; primarily the United States of America and Canada
969,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,20.076707692061834,North America; primarily the United States of America and Canada
970,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,17.03560270224072,North America; primarily the United States of America and Canada
971,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,16.33380679121192,North America; primarily the United States of America and Canada
972,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,22.55622785676877,North America; primarily the United States of America and Canada
973,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,17.188585183348554,North America; primarily the United States of America and Canada
974,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,17.07496105503893,North America; primarily the United States of America and Canada
975,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,16.88034882679656,North America; primarily the United States of America and Canada
976,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,17.122996499065998,North America; primarily the United States of America and Canada
977,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,19.161807299337156,North America; primarily the United States of America and Canada
978,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,18.10262446566489,North America; primarily the United States of America and Canada
979,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,16.35574083174616,North America; primarily the United States of America and Canada
980,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,16.42121010326047,North America; primarily the United States of America and Canada
981,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,19.797654498307693,North America; primarily the United States of America and Canada
982,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,19.871852842923083,North America; primarily the United States of America and Canada
983,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,18.03066153846154,North America; primarily the United States of America and Canada
984,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,18.464646153846154,North America; primarily the United States of America and Canada
985,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,17.61292307692308,North America; primarily the United States of America and Canada
986,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,17.700492307692308,North America; primarily the United States of America and Canada
987,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,17.21616923076923,North America; primarily the United States of America and Canada
988,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,18.07283076923077,North America; primarily the United States of America and Canada
989,REMIND-MAgPIE 1.7-3.0,CO_Bridge,18.05276923076923,North America; primarily the United States of America and Canada
990,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,18.29551538461538,North America; primarily the United States of America and Canada
991,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,17.5434,North America; primarily the United States of America and Canada
992,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,18.52257692307692,North America; primarily the United States of America and Canada
993,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,18.484523076923075,North America; primarily the United States of America and Canada
994,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,19.663746153846155,North America; primarily the United States of America and Canada
995,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,18.07283076923077,North America; primarily the United States of America and Canada
996,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,17.21616923076923,North America; primarily the United States of America and Canada
997,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,18.07303076923077,North America; primarily the United States of America and Canada
998,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,18.130253846153845,North America; primarily the United States of America and Canada
999,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,18.721953846153845,North America; primarily the United States of America and Canada
1000,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,18.254092307692307,North America; primarily the United States of America and Canada
1001,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,18.993092307692304,North America; primarily the United States of America and Canada
1002,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,19.11783076923077,North America; primarily the United States of America and Canada
1003,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,14.63763076923077,North America; primarily the United States of America and Canada
1004,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,21.49332307692308,North America; primarily the United States of America and Canada
1005,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,20.60249230769231,North America; primarily the United States of America and Canada
1006,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,23.507761538461537,North America; primarily the United States of America and Canada
1007,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,17.899846153846156,North America; primarily the United States of America and Canada
1008,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,17.832453846153843,North America; primarily the United States of America and Canada
1009,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,17.82752307692308,North America; primarily the United States of America and Canada
1010,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,19.007492307692306,North America; primarily the United States of America and Canada
1011,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,18.85305384615385,North America; primarily the United States of America and Canada
1012,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,17.83279230769231,North America; primarily the United States of America and Canada
1013,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,16.98053076923077,North America; primarily the United States of America and Canada
1014,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,16.988599999999998,North America; primarily the United States of America and Canada
1015,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,17.788569230769234,North America; primarily the United States of America and Canada
1016,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,18.37093846153846,North America; primarily the United States of America and Canada
1017,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,18.235230769230768,North America; primarily the United States of America and Canada
1018,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,22.500269230769224,North America; primarily the United States of America and Canada
1019,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,17.976676923076923,North America; primarily the United States of America and Canada
1020,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,19.686223076923078,North America; primarily the United States of America and Canada
1021,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,17.8825,North America; primarily the United States of America and Canada
1022,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,18.786830769230768,North America; primarily the United States of America and Canada
1023,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,1.152623076923077,North America; primarily the United States of America and Canada
1024,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,17.578392307692305,North America; primarily the United States of America and Canada
1025,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,16.969053846153848,North America; primarily the United States of America and Canada
1026,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,18.531192307692308,North America; primarily the United States of America and Canada
1027,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,14.343676923076924,North America; primarily the United States of America and Canada
1028,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,17.42570769230769,North America; primarily the United States of America and Canada
1029,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,18.224992307692307,North America; primarily the United States of America and Canada
1030,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,19.53222307692308,North America; primarily the United States of America and Canada
1031,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,16.092161538461543,North America; primarily the United States of America and Canada
1032,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,17.428884615384614,North America; primarily the United States of America and Canada
1033,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,18.931723076923074,North America; primarily the United States of America and Canada
1034,WITCH 5.0,EN_INDCi2030_500f,10.423155825263969,North America; primarily the United States of America and Canada
1035,WITCH 5.0,EN_NPi2020_400f,10.666104320367904,North America; primarily the United States of America and Canada
1036,WITCH 5.0,EN_NPi2020_450,11.321029333009621,North America; primarily the United States of America and Canada
1037,WITCH 5.0,EN_NPi2020_450f,10.63134522741327,North America; primarily the United States of America and Canada
1038,WITCH 5.0,EN_NPi2020_500,11.062186997931674,North America; primarily the United States of America and Canada
1039,WITCH 5.0,EN_NPi2020_500f,10.61494844543524,North America; primarily the United States of America and Canada
