,model,scenario,ssp_gini_coefficient,ssp,region
845,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.4259190557113668,2,Other countries of Asia
846,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.4259190557113668,2,Other countries of Asia
847,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.4259190557113668,2,Other countries of Asia
848,WITCH 5.0,EN_INDCi2030_500f,0.4259190557113668,2,Other countries of Asia
849,WITCH 5.0,EN_NPi2020_400f,0.4259190557113668,2,Other countries of Asia
850,WITCH 5.0,EN_NPi2020_450,0.4259190557113668,2,Other countries of Asia
851,WITCH 5.0,EN_NPi2020_450f,0.4259190557113668,2,Other countries of Asia
852,WITCH 5.0,EN_NPi2020_500,0.4259190557113668,2,Other countries of Asia
853,WITCH 5.0,EN_NPi2020_500f,0.4259190557113668,2,Other countries of Asia
854,AIM/CGE 2.2,EN_NPi2020_300f,0.0618329007615098,2,Pacific OECD
855,AIM/CGE 2.2,EN_NPi2020_400f,0.0618329007615098,2,Pacific OECD
856,AIM/CGE 2.2,EN_NPi2020_500f,0.0618329007615098,2,Pacific OECD
857,AIM/CGE 2.2,EN_NPi2020_600,0.0618329007615098,2,Pacific OECD
858,AIM/CGE 2.2,EN_NPi2020_600f,0.0618329007615098,2,Pacific OECD
859,GCAM 5.3,NGFS2_Divergent Net Zero Policies,0.0618329007615098,2,Pacific OECD
860,GCAM 5.3,NGFS2_Net-Zero 2050,0.0618329007615098,2,Pacific OECD
861,IMAGE 3.2,SSP1_SPA1_19I_D,0.0657823801800733,1,Pacific OECD
862,IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.0657823801800733,1,Pacific OECD
863,IMAGE 3.2,SSP1_SPA1_19I_LI,0.0657823801800733,1,Pacific OECD
864,IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.0657823801800733,1,Pacific OECD
865,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.0657823801800733,1,Pacific OECD
866,IMAGE 3.2,SSP1_SPA1_19I_RE,0.0657823801800733,1,Pacific OECD
867,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.0657823801800733,1,Pacific OECD
868,IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.0618329007615098,2,Pacific OECD
869,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.0618329007615098,2,Pacific OECD
870,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.0618329007615098,2,Pacific OECD
871,IMAGE 3.2,SSP2_SPA2_19I_D,0.0618329007615098,2,Pacific OECD
872,IMAGE 3.2,SSP2_SPA2_19I_LI,0.0618329007615098,2,Pacific OECD
873,IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.0618329007615098,2,Pacific OECD
874,IMAGE 3.2,SSP2_SPA2_19I_RE,0.0618329007615098,2,Pacific OECD
875,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.0618329007615098,2,Pacific OECD
876,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.0618329007615098,2,Pacific OECD
877,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.0618329007615098,2,Pacific OECD
878,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.0618329007615098,2,Pacific OECD
879,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.0618329007615098,2,Pacific OECD
880,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.0618329007615098,2,Pacific OECD
881,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.0618329007615098,2,Pacific OECD
882,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.0618329007615098,2,Pacific OECD
883,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.0618329007615098,2,Pacific OECD
884,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,0.0618329007615098,2,Pacific OECD
885,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.0618329007615098,2,Pacific OECD
886,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,0.0618329007615098,2,Pacific OECD
887,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.0618329007615098,2,Pacific OECD
888,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.0618329007615098,2,Pacific OECD
889,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,0.0618329007615098,2,Pacific OECD
890,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.0618329007615098,2,Pacific OECD
891,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.0618329007615098,2,Pacific OECD
892,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.0618329007615098,2,Pacific OECD
893,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.0618329007615098,2,Pacific OECD
894,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.0618329007615098,2,Pacific OECD
895,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.0618329007615098,2,Pacific OECD
896,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.0618329007615098,2,Pacific OECD
897,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.0618329007615098,2,Pacific OECD
898,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.0618329007615098,2,Pacific OECD
899,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.0618329007615098,2,Pacific OECD
900,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.0618329007615098,2,Pacific OECD
901,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.0618329007615098,2,Pacific OECD
902,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.0618329007615098,2,Pacific OECD
903,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.0618329007615098,2,Pacific OECD
904,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.0618329007615098,2,Pacific OECD
905,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.0618329007615098,2,Pacific OECD
906,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.0618329007615098,2,Pacific OECD
907,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.0618329007615098,2,Pacific OECD
908,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_int_mc_50,0.0618329007615098,2,Pacific OECD
909,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_noint_mc_50,0.0618329007615098,2,Pacific OECD
910,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_100,0.0618329007615098,2,Pacific OECD
911,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_120,0.0618329007615098,2,Pacific OECD
912,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_80,0.0618329007615098,2,Pacific OECD
913,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB400,0.0618329007615098,2,Pacific OECD
914,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB450,0.0618329007615098,2,Pacific OECD
915,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB500,0.0618329007615098,2,Pacific OECD
916,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB550,0.0618329007615098,2,Pacific OECD
917,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB600,0.0618329007615098,2,Pacific OECD
918,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,0.0618329007615098,2,Pacific OECD
919,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.0618329007615098,2,Pacific OECD
920,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.0618329007615098,2,Pacific OECD
921,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.0618329007615098,2,Pacific OECD
922,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.0618329007615098,2,Pacific OECD
923,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.0618329007615098,2,Pacific OECD
924,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.0618329007615098,2,Pacific OECD
925,REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.0618329007615098,2,Pacific OECD
926,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.0618329007615098,2,Pacific OECD
927,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.0618329007615098,2,Pacific OECD
928,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.0618329007615098,2,Pacific OECD
929,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.0618329007615098,2,Pacific OECD
930,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.0618329007615098,2,Pacific OECD
931,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.0618329007615098,2,Pacific OECD
932,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.0618329007615098,2,Pacific OECD
933,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.0618329007615098,2,Pacific OECD
934,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.0618329007615098,2,Pacific OECD
935,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.0618329007615098,2,Pacific OECD
936,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.0618329007615098,2,Pacific OECD
937,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.0618329007615098,2,Pacific OECD
938,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.0618329007615098,2,Pacific OECD
939,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.0657823801800733,1,Pacific OECD
940,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.0657823801800733,1,Pacific OECD
941,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.0618329007615098,2,Pacific OECD
942,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.0618329007615098,2,Pacific OECD
943,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.0618329007615098,2,Pacific OECD
944,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.0618329007615098,2,Pacific OECD
945,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.0618329007615098,2,Pacific OECD
946,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.0618329007615098,2,Pacific OECD
947,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.0618329007615098,2,Pacific OECD
948,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.0618329007615098,2,Pacific OECD
949,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.0618329007615098,2,Pacific OECD
950,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.0618329007615098,2,Pacific OECD
951,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.0618329007615098,2,Pacific OECD
952,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.0618329007615098,2,Pacific OECD
953,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.0618329007615098,2,Pacific OECD
954,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.0618329007615098,2,Pacific OECD
955,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.0618329007615098,2,Pacific OECD
956,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.0618329007615098,2,Pacific OECD
957,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.0618329007615098,2,Pacific OECD
958,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.0618329007615098,2,Pacific OECD
959,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.0618329007615098,2,Pacific OECD
960,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.0618329007615098,2,Pacific OECD
961,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.0618329007615098,2,Pacific OECD
962,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,0.0618329007615098,2,Pacific OECD
963,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,0.0618329007615098,2,Pacific OECD
964,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,0.0618329007615098,2,Pacific OECD
965,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.0657823801800733,1,Pacific OECD
966,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,0.0618329007615098,2,Pacific OECD
967,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.0618329007615098,2,Pacific OECD
968,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.0618329007615098,2,Pacific OECD
969,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.0618329007615098,2,Pacific OECD
970,WITCH 5.0,EN_INDCi2030_500f,0.0618329007615098,2,Pacific OECD
971,WITCH 5.0,EN_NPi2020_400f,0.0618329007615098,2,Pacific OECD
972,WITCH 5.0,EN_NPi2020_450,0.0618329007615098,2,Pacific OECD
973,WITCH 5.0,EN_NPi2020_450f,0.0618329007615098,2,Pacific OECD
974,WITCH 5.0,EN_NPi2020_500,0.0618329007615098,2,Pacific OECD
975,WITCH 5.0,EN_NPi2020_500f,0.0618329007615098,2,Pacific OECD
976,AIM/CGE 2.2,EN_NPi2020_300f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
977,AIM/CGE 2.2,EN_NPi2020_400f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
978,AIM/CGE 2.2,EN_NPi2020_500f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
979,AIM/CGE 2.2,EN_NPi2020_600,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
980,AIM/CGE 2.2,EN_NPi2020_600f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
981,GCAM 5.3,NGFS2_Divergent Net Zero Policies,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
982,GCAM 5.3,NGFS2_Net-Zero 2050,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
983,IMAGE 3.2,SSP1_SPA1_19I_D,0.2154044524330387,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
984,IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.2154044524330387,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
985,IMAGE 3.2,SSP1_SPA1_19I_LI,0.2154044524330387,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
986,IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.2154044524330387,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
987,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.2154044524330387,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
988,IMAGE 3.2,SSP1_SPA1_19I_RE,0.2154044524330387,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
989,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.2154044524330387,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
990,IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
991,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
992,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
993,IMAGE 3.2,SSP2_SPA2_19I_D,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
994,IMAGE 3.2,SSP2_SPA2_19I_LI,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
995,IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
996,IMAGE 3.2,SSP2_SPA2_19I_RE,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
997,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
998,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
999,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1000,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1001,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1002,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1003,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1004,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1005,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1006,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1007,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1008,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1009,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1010,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1011,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1012,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1013,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1014,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1015,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1016,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1017,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1018,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1019,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1020,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1021,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1022,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1023,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1024,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1025,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1026,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1027,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1028,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1029,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1030,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_int_mc_50,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1031,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_noint_mc_50,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1032,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_100,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1033,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_120,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1034,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_80,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1035,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB400,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1036,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB450,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1037,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB500,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1038,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB550,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1039,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB600,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1040,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1041,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1042,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1043,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1044,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1045,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1046,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1047,REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1048,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1049,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1050,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1051,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1052,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1053,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1054,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1055,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1056,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1057,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1058,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1059,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1060,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1061,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.2154044524330387,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
