,scenario,model,forest_change_2050,forest_change_2100,beccs_threshold_breached,region
747,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,0.02738227127395601,0.0651307094890301,1,Pacific OECD
748,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,0.033507382137581726,0.06597578229209944,1,Pacific OECD
749,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,0.033300020546438214,0.06611150743297806,1,Pacific OECD
750,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,0.033241123700854,0.06605173219788174,1,Pacific OECD
751,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,0.034253773649591396,0.056512295978073945,1,Pacific OECD
752,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,0.033241123700854,0.06599056108106255,1,Pacific OECD
753,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,0.03414996849270105,0.0563369821596727,1,Pacific OECD
754,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,0.03316161854959662,0.06550391327909694,1,Pacific OECD
755,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,0.03344964647105336,0.056162822897053655,1,Pacific OECD
756,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,0.033226955372996,0.05618885433461984,1,Pacific OECD
757,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,0.03374684858767826,0.058829507752075405,1,Pacific OECD
758,EN_NPi2020_600_DR1p,MESSAGEix-GLOBIOM_1.1,0.03333288339363291,0.05699233306253598,0,Pacific OECD
759,EN_NPi2020_600_DR2p,MESSAGEix-GLOBIOM_1.1,0.033484910750271074,0.056981389552568706,1,Pacific OECD
760,EN_NPi2020_600_DR3p,MESSAGEix-GLOBIOM_1.1,0.033484910750271074,0.056970754855589945,1,Pacific OECD
761,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,0.03335337711962011,0.05710043294281336,1,Pacific OECD
762,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,0.03281345052932816,0.06560648739463709,1,Pacific OECD
763,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,0.03281450363621807,0.06561496688040913,1,Pacific OECD
764,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,0.03255898917350983,0.06525633949706156,1,Pacific OECD
765,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.032815065948849004,0.0564502938956728,1,Pacific OECD
766,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,0.03281481151774085,0.062222259749416586,1,Pacific OECD
767,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,0.03281450363621807,0.06317342951991006,1,Pacific OECD
768,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,0.03281345052932816,0.06569898912243122,1,Pacific OECD
769,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,0.033241123700854,0.05606343726108198,1,Pacific OECD
770,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,0.0332412114597615,0.056707713858283104,1,Pacific OECD
771,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,0.03281450363621807,0.06561496688040913,1,Pacific OECD
772,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,0.031820334974231534,0.06534002433488229,1,Pacific OECD
773,NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,0.03259546328608201,0.056853269790288374,1,Pacific OECD
774,NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,0.03303290219210042,0.056181766605996,1,Pacific OECD
775,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
776,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
777,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
778,CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
779,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
780,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
781,CO_Bridge,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
782,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
783,PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
784,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
785,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
786,PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
787,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
788,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
789,PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
790,PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
791,PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
792,PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
793,PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
794,PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,,,1,Pacific OECD
795,CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.013518357025735672,1,Pacific OECD
796,CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.023026362207302142,0,Pacific OECD
797,CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0002229541137855895,1,Pacific OECD
798,CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.02725684596128497,0,Pacific OECD
799,EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.02617029743207655,1,Pacific OECD
800,EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.02617029743207655,1,Pacific OECD
801,EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.02617029743207655,1,Pacific OECD
802,EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0002229541137855895,1,Pacific OECD
803,EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0002229541137855895,1,Pacific OECD
804,EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.02617029743207655,1,Pacific OECD
805,EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0002229541137855895,1,Pacific OECD
806,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0002229541137855895,1,Pacific OECD
807,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.02617029743207655,1,Pacific OECD
808,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,0.0,0.028052707481380557,1,Pacific OECD
809,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.028052707481380557,1,Pacific OECD
810,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,0.0,0.028052707481380557,1,Pacific OECD
811,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.028052707481380557,1,Pacific OECD
812,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,0.0,0.028052707481380557,1,Pacific OECD
813,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.028052707481380557,1,Pacific OECD
814,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,0.0,0.028010374421800988,0,Pacific OECD
815,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.005946383768940522,1,Pacific OECD
816,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.028052707481380557,1,Pacific OECD
817,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.009846669658202911,1,Pacific OECD
818,NGFS2_Divergent Net Zero Policies,REMIND-MAgPIE 2.1-4.2,0.0,0.025182526041887088,1,Pacific OECD
819,NGFS2_Net-Zero 2050,REMIND-MAgPIE 2.1-4.2,0.0,0.024936994296325787,1,Pacific OECD
820,SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,0.0,0.02459268541174553,0,Pacific OECD
821,SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.013713089099801623,1,Pacific OECD
822,SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0015239901448637072,1,Pacific OECD
823,DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,0.0,0.02734997869236,0,Pacific OECD
824,DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,0.0,0.02763784349750087,1,Pacific OECD
825,DeepElec_SSP2_def_Budg900,REMIND-MAgPIE 2.1-4.3,0.0,0.027496733298902454,1,Pacific OECD
826,EN_INDCi2030_500f,WITCH 5.0,0.0448013305504284,0.06454933524083345,1,Pacific OECD
827,EN_NPi2020_400f,WITCH 5.0,0.0448013305504284,0.06454933524083345,1,Pacific OECD
828,EN_NPi2020_450,WITCH 5.0,0.04822352310392963,0.062487074813900756,1,Pacific OECD
829,EN_NPi2020_450f,WITCH 5.0,0.044738277655518466,0.06454933524083345,1,Pacific OECD
830,EN_NPi2020_500,WITCH 5.0,0.04528464031695778,0.05891919488857522,1,Pacific OECD
831,EN_NPi2020_500f,WITCH 5.0,0.04450169750490257,0.06454933524083345,1,Pacific OECD
832,SSP1_SPA1_19I_D,IMAGE 3.2,0.0163591449775482,0.037279612171640664,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
833,SSP1_SPA1_19I_D_LB,IMAGE 3.2,0.01620767564026604,0.04056717797119114,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
834,SSP1_SPA1_19I_LI,IMAGE 3.2,0.03306473193692494,0.053991269841161205,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
835,SSP1_SPA1_19I_LIRE,IMAGE 3.2,0.033154939831657515,0.053672080682143464,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
836,SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,0.03286642418889618,0.05555763146099535,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
837,SSP1_SPA1_19I_RE,IMAGE 3.2,0.017097053203475543,0.03942753464187143,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
838,SSP1_SPA1_19I_RE_LB,IMAGE 3.2,0.016552705207127483,0.04206188979337755,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
839,SSP2_SPA1_19I_D_LB,IMAGE 3.2,0.009362131447873567,0.028999216270594652,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
840,SSP2_SPA1_19I_LIRE_LB,IMAGE 3.2,0.025150355221728482,0.03011522012381329,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
841,SSP2_SPA1_19I_RE_LB,IMAGE 3.2,0.009385506373604469,0.0302099322489211,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
842,SSP2_SPA2_19I_D,IMAGE 3.2,0.008667265230206112,0.024857068079220834,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
843,SSP2_SPA2_19I_LI,IMAGE 3.2,0.024692627108601095,0.026823995864075356,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
844,SSP2_SPA2_19I_LIRE,IMAGE 3.2,0.022873681499210208,0.025603875205878146,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
845,SSP2_SPA2_19I_RE,IMAGE 3.2,0.008009879870936043,0.021740563323935924,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
846,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,0.013404845431846057,0.023114294225180743,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
847,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.013421023700070145,0.02311361076927876,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
848,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,0.013421023700070145,0.023354813794629226,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
849,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,0.013447767261764942,0.023705881239986737,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
850,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.013472530283078599,0.02371250761506888,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
851,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,0.01341107836863098,0.023351986377900702,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
852,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,0.013604703016985575,0.02336742146500609,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
853,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,0.013722699997567256,0.023752115305179233,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
854,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,0.013810052180835142,0.02441777623937752,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
855,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,0.013607775913427655,0.027128624179383498,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
856,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,0.013833252792425366,0.024446335928034635,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
857,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,0.013743847624476668,0.02721633874824325,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
858,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,0.013833252792425366,0.025439848780755003,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
859,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,0.013833118270798306,0.027291987672213358,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
860,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,0.013833252792425366,0.02730193005207132,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
861,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,0.013669459712695342,0.02695429696994006,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
862,EN_NPi2020_600_DR1p,MESSAGEix-GLOBIOM_1.1,0.013833252792425366,0.027314586931045992,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
863,EN_NPi2020_600_DR2p,MESSAGEix-GLOBIOM_1.1,0.013833252792425366,0.027295698287630787,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
864,EN_NPi2020_600_DR3p,MESSAGEix-GLOBIOM_1.1,0.013843059190992213,0.02729707705266593,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
865,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,0.013849631268387286,0.027304232841401266,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
866,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,0.013730440645949804,0.025409478791552975,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
867,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,0.013700382956153945,0.02540574760398584,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
868,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,0.01367267847791237,0.02318810778213526,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
869,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.013792665363373258,0.027118660482816914,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
870,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,0.01375297853809282,0.027089773731936606,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
871,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,0.013700382956153945,0.026812909812230723,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
872,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,0.013700382956153945,0.02562134989724546,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
873,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,0.013833252792425366,0.02733292030127854,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
874,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,0.013833252792425366,0.027326688536838062,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
875,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,0.013700382956153945,0.025616527876714534,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
876,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,0.013756391895323572,0.025638306471319594,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
877,NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,0.013670007957400365,0.0269407404824048,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
878,NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,0.013833252792425366,0.027295698266294355,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
879,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,-0.0006155781824413453,0.006926404244908535,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
880,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,-0.0006155781824413453,0.007725604734705627,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
881,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,-7.663052080553179e-05,0.00685765732942778,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
882,CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0,-1.534487464993628e-05,0.007527435298476826,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
883,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,-0.0001778503820287214,0.006411529735246502,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
884,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,-0.0009383367385346619,0.006644143018548931,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
885,CO_Bridge,REMIND-MAgPIE 1.7-3.0,0.0017110239128050875,0.009130388121621702,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
886,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,-0.0009383367385346619,0.006942922275112728,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
887,PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0,-1.942745597888207e-05,0.007541419312683817,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
888,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,0.001760484150973518,0.009469993191474402,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
889,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,0.0017110239128050875,0.009420579879528213,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
890,PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0,3.0830527966485555e-05,0.0064398731734379155,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
891,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,-0.0009383367385346619,0.006644143018548931,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
892,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,-0.0001778503820287214,0.006411529735246502,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
893,PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,0.001760484150973518,0.009179801433567947,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
894,PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,0.0017110239128050875,0.009130388121621702,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
895,PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,-0.0009368820256473454,0.005472160619824029,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
896,PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,-1.938052975664073e-05,0.006389662115714734,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
897,PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,0.0008007959813509102,0.0076354125356926095,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
898,PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,0.0008502562195192853,0.00768487277386104,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
899,CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
900,CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
901,CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
902,CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0025126725112868398,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
903,EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.0028201851342604667,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
904,EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
905,EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
906,EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
907,EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
908,EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
909,EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
910,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
911,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,0.00024579203794017346,0.0027584645492270687,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
912,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
913,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
914,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,0,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
915,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
916,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
917,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
918,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
919,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
920,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
921,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
922,NGFS2_Divergent Net Zero Policies,REMIND-MAgPIE 2.1-4.2,0.0003077022407463881,0.002820374752033228,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
923,NGFS2_Net-Zero 2050,REMIND-MAgPIE 2.1-4.2,0.0003077970496327409,0.002821038414237864,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
924,SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
925,SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
926,SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0003076548363031839,0.002820279943146875,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
927,DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,-3.3183110226264745e-07,-4.2663998867098485e-07,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
928,DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,0.0,-7.584710909891434e-07,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
929,DeepElec_SSP2_def_Budg900,REMIND-MAgPIE 2.1-4.3,-1.0428977501031333e-06,-1.7065599548504728e-06,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
930,EN_INDCi2030_500f,WITCH 5.0,0.013964774101360211,0.03838412340620928,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
931,EN_NPi2020_400f,WITCH 5.0,0.013948042289657125,0.03838412340620928,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
