,model,scenario,shannon_index,region
882,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,1.3628653202761405,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
883,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,1.3430087951437595,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
884,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,1.4336007315996362,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
885,REMIND-MAgPIE 1.7-3.0,CO_Bridge,1.3511456604386956,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
886,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,1.3945102491297594,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
887,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,1.33532944141997,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
888,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,1.4033751727895474,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
889,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,1.400360921382627,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
890,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,1.295561186297466,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
891,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,1.4336007315996362,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
892,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,1.3430087951437595,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
893,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,1.412096076466847,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
894,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,1.3957134083612235,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
895,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,1.4088396465918875,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
896,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,1.2841727368548983,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
897,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,1.3740260591812488,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
898,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,1.3615419083300717,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
899,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,1.4099519597037218,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
900,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,1.4090444369333643,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
901,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,1.4085550549715693,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
902,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,1.3677607859939156,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
903,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,1.1248129513804166,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
904,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,1.1450875416696829,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
905,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,1.2400085517637085,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
906,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,1.3964604590100944,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
907,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,1.3842670009946298,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
908,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,1.2806536616452666,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
909,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,1.4283562523876783,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
910,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,1.4342707094466647,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
911,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,1.2828296377936748,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
912,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,1.0722851302909686,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
913,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,1.1582431546954481,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
914,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,1.3878627427281636,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
915,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,1.2086637898930233,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
916,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,1.3991047355039306,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
917,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,1.279762570775472,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
918,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,1.4101189811700225,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
919,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,1.419044834262352,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
920,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,1.3282707187018554,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
921,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,1.436349008971641,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
922,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,1.3924853334746246,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
923,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,1.4824927309377607,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
924,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,1.4729011447425957,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
925,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,1.3581877520015644,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
926,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,1.373353866738899,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
927,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,1.3025164847506998,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
928,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,1.3619079582048264,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
929,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,1.2387894904213592,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
930,WITCH 5.0,EN_INDCi2030_500f,1.5687738709382786,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
931,WITCH 5.0,EN_NPi2020_400f,1.5517364255022565,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
932,WITCH 5.0,EN_NPi2020_450,1.5485255853700548,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
933,WITCH 5.0,EN_NPi2020_450f,1.5531638959974807,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
934,WITCH 5.0,EN_NPi2020_500,1.5510123123058344,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
935,WITCH 5.0,EN_NPi2020_500f,1.553505115604025,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
936,IMAGE 3.2,SSP1_SPA1_19I_D,1.5297329053216153,North America; primarily the United States of America and Canada
937,IMAGE 3.2,SSP1_SPA1_19I_D_LB,1.499054377933668,North America; primarily the United States of America and Canada
938,IMAGE 3.2,SSP1_SPA1_19I_LI,1.5493921596363482,North America; primarily the United States of America and Canada
939,IMAGE 3.2,SSP1_SPA1_19I_LIRE,1.5665706483783228,North America; primarily the United States of America and Canada
940,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,1.50219142686766,North America; primarily the United States of America and Canada
941,IMAGE 3.2,SSP1_SPA1_19I_RE,1.5099282242139371,North America; primarily the United States of America and Canada
942,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,1.4754595881729582,North America; primarily the United States of America and Canada
943,IMAGE 3.2,SSP2_SPA1_19I_D_LB,1.5455656134443208,North America; primarily the United States of America and Canada
944,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,1.5046584392544784,North America; primarily the United States of America and Canada
945,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,1.4911923424608933,North America; primarily the United States of America and Canada
946,IMAGE 3.2,SSP2_SPA2_19I_D,1.5499925821587692,North America; primarily the United States of America and Canada
947,IMAGE 3.2,SSP2_SPA2_19I_LI,1.5575133554757934,North America; primarily the United States of America and Canada
948,IMAGE 3.2,SSP2_SPA2_19I_LIRE,1.4955607273707328,North America; primarily the United States of America and Canada
949,IMAGE 3.2,SSP2_SPA2_19I_RE,1.4849073873443805,North America; primarily the United States of America and Canada
950,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,1.568610340169669,North America; primarily the United States of America and Canada
951,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,1.5766566009439007,North America; primarily the United States of America and Canada
952,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,1.5761056947961307,North America; primarily the United States of America and Canada
953,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,1.584372230906862,North America; primarily the United States of America and Canada
954,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,1.5850529359632228,North America; primarily the United States of America and Canada
955,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,1.5766446661553941,North America; primarily the United States of America and Canada
956,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,1.5506746304919885,North America; primarily the United States of America and Canada
957,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,1.5811003471076432,North America; primarily the United States of America and Canada
958,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,1.5930856859773215,North America; primarily the United States of America and Canada
959,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,1.5684761372184566,North America; primarily the United States of America and Canada
960,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,1.6009409989469998,North America; primarily the United States of America and Canada
961,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,1.558144261179266,North America; primarily the United States of America and Canada
962,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,1.605522474527696,North America; primarily the United States of America and Canada
963,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,1.5655587059872151,North America; primarily the United States of America and Canada
964,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,1.5759447951917085,North America; primarily the United States of America and Canada
965,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,1.4200061185555535,North America; primarily the United States of America and Canada
966,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,1.5521203610036667,North America; primarily the United States of America and Canada
967,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,1.5569576942353391,North America; primarily the United States of America and Canada
968,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,1.5628530477303524,North America; primarily the United States of America and Canada
969,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,1.5713652015197626,North America; primarily the United States of America and Canada
970,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,1.6141892470769512,North America; primarily the United States of America and Canada
971,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,1.6157947160337918,North America; primarily the United States of America and Canada
972,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,1.4635216472408552,North America; primarily the United States of America and Canada
973,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,1.5715673451627221,North America; primarily the United States of America and Canada
974,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,1.5887527725676034,North America; primarily the United States of America and Canada
975,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,1.6010230333921744,North America; primarily the United States of America and Canada
976,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,1.6085954524777164,North America; primarily the United States of America and Canada
977,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,1.5785820841951277,North America; primarily the United States of America and Canada
978,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,1.586698675038533,North America; primarily the United States of America and Canada
979,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,1.6203026781259287,North America; primarily the United States of America and Canada
980,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,1.6173676044104504,North America; primarily the United States of America and Canada
981,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,1.577405858315618,North America; primarily the United States of America and Canada
982,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,1.5691056241720682,North America; primarily the United States of America and Canada
983,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,1.3769748708727285,North America; primarily the United States of America and Canada
984,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,1.3121235788014185,North America; primarily the United States of America and Canada
985,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,1.3698478462060555,North America; primarily the United States of America and Canada
986,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,1.2723056395663854,North America; primarily the United States of America and Canada
987,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,1.3852531620822615,North America; primarily the United States of America and Canada
988,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,1.3626070180301293,North America; primarily the United States of America and Canada
989,REMIND-MAgPIE 1.7-3.0,CO_Bridge,1.4239142499750437,North America; primarily the United States of America and Canada
990,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,1.296246175835126,North America; primarily the United States of America and Canada
991,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,1.2620943161927847,North America; primarily the United States of America and Canada
992,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,1.3293625972419318,North America; primarily the United States of America and Canada
993,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,1.3458269091558845,North America; primarily the United States of America and Canada
994,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,1.0608285728532745,North America; primarily the United States of America and Canada
995,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,1.3626070180301293,North America; primarily the United States of America and Canada
996,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,1.3852531620822615,North America; primarily the United States of America and Canada
997,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,1.4082732354492518,North America; primarily the United States of America and Canada
998,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,1.430599239799387,North America; primarily the United States of America and Canada
999,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,1.2447413046661056,North America; primarily the United States of America and Canada
1000,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,1.2779024900689937,North America; primarily the United States of America and Canada
1001,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,1.2940440821481796,North America; primarily the United States of America and Canada
1002,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,1.3198367357796217,North America; primarily the United States of America and Canada
1003,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,1.3365424187459949,North America; primarily the United States of America and Canada
1004,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,1.2676335191834112,North America; primarily the United States of America and Canada
1005,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,1.3307124191394288,North America; primarily the United States of America and Canada
1006,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,1.132124274666502,North America; primarily the United States of America and Canada
1007,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,1.0447709836062709,North America; primarily the United States of America and Canada
1008,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,1.066477585706449,North America; primarily the United States of America and Canada
1009,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,1.0970014366139822,North America; primarily the United States of America and Canada
1010,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,1.3226395802118174,North America; primarily the United States of America and Canada
1011,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,1.315835566363822,North America; primarily the United States of America and Canada
1012,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,1.125494861846092,North America; primarily the United States of America and Canada
1013,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,1.2718984097448613,North America; primarily the United States of America and Canada
1014,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,1.2747506047548764,North America; primarily the United States of America and Canada
1015,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,1.1241201272460315,North America; primarily the United States of America and Canada
1016,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,1.0293599214298812,North America; primarily the United States of America and Canada
1017,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,1.0671389753527711,North America; primarily the United States of America and Canada
1018,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,1.1707417670671605,North America; primarily the United States of America and Canada
1019,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,1.093761973301528,North America; primarily the United States of America and Canada
1020,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,1.1903289006662425,North America; primarily the United States of America and Canada
1021,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,1.1365105448642758,North America; primarily the United States of America and Canada
1022,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,1.2008861759332474,North America; primarily the United States of America and Canada
1023,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,1.3214453139673212,North America; primarily the United States of America and Canada
1024,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,1.155543004709398,North America; primarily the United States of America and Canada
1025,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,1.3066961161766129,North America; primarily the United States of America and Canada
1026,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,1.329783635630597,North America; primarily the United States of America and Canada
1027,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,1.3123015920526764,North America; primarily the United States of America and Canada
1028,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,1.357055460448493,North America; primarily the United States of America and Canada
1029,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,1.2919050338594846,North America; primarily the United States of America and Canada
1030,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,1.2541020593748706,North America; primarily the United States of America and Canada
1031,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,1.0764868827222953,North America; primarily the United States of America and Canada
1032,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,1.3834569066088875,North America; primarily the United States of America and Canada
1033,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,1.3075020453821269,North America; primarily the United States of America and Canada
1034,WITCH 5.0,EN_INDCi2030_500f,1.4685200842199015,North America; primarily the United States of America and Canada
1035,WITCH 5.0,EN_NPi2020_400f,1.4438053083042848,North America; primarily the United States of America and Canada
1036,WITCH 5.0,EN_NPi2020_450,1.45549048878892,North America; primarily the United States of America and Canada
1037,WITCH 5.0,EN_NPi2020_450f,1.4470962186722438,North America; primarily the United States of America and Canada
1038,WITCH 5.0,EN_NPi2020_500,1.456159262929976,North America; primarily the United States of America and Canada
1039,WITCH 5.0,EN_NPi2020_500f,1.4483046843326397,North America; primarily the United States of America and Canada
